植物编号,经度（X),纬度（Y）,中文名,拉丁学名,科属,生活型,原产地,地理分布,类群,形态特征,生态习性,入侵危害特点,分布区域,出现次数
14,110.2805,29.0754,反枝苋,Amaranthus retroflexus L.,苋科苋属,一年生草本,美洲,世界分布,被子植物,茎，密生短柔毛，叶片菱状卵形或椭圆状卵形，全缘或波状缘，两面及边缘有柔毛，下面毛较密。圆锥花序顶生及腋生。胞果扁卵形。生在田园内、农地旁、人家附近的草地上，有时生在瓦房上。,喜温暖，耐旱，耐瘠薄，繁殖力强，种子产量高，是旱地恶性杂草。,危害农作物：反枝苋主要危害棉花、豆类、花生、蔬菜等多种旱作物。反枝苋混生在大豆、小麦、等果园和菜园中，可严密遮光和阻碍通风，消耗大量地力，抑制作物生长。还常常污染作物种子。反枝苋也是许多昆虫、线虫、病毒、细菌和真菌的寄主。危害家畜,热水坑社区服务中心附属绿地、太极溪特大桥防护绿地、人民医院附属绿地、张家界学院附属绿地、大榕溪防护绿地、张家界金海学校附属绿地、逸臣公园附属绿地、荣盛华府附属绿地、滨河路沿线防护绿地、阳湖坪路防护绿地,9
14,110.2812,29.0747,反枝苋,Amaranthus retroflexus L.,苋科苋属,一年生草本,美洲,世界分布,被子植物,茎，密生短柔毛，叶片菱状卵形或椭圆状卵形，全缘或波状缘，两面及边缘有柔毛，下面毛较密。圆锥花序顶生及腋生。胞果扁卵形。生在田园内、农地旁、人家附近的草地上，有时生在瓦房上。,喜温暖，耐旱，耐瘠薄，繁殖力强，种子产量高，是旱地恶性杂草。,危害农作物：反枝苋主要危害棉花、豆类、花生、蔬菜等多种旱作物。反枝苋混生在大豆、小麦、等果园和菜园中，可严密遮光和阻碍通风，消耗大量地力，抑制作物生长。还常常污染作物种子。反枝苋也是许多昆虫、线虫、病毒、细菌和真菌的寄主。危害家畜,热水坑社区服务中心附属绿地、太极溪特大桥防护绿地、人民医院附属绿地、张家界学院附属绿地、大榕溪防护绿地、张家界金海学校附属绿地、逸臣公园附属绿地、荣盛华府附属绿地、滨河路沿线防护绿地、阳湖坪路防护绿地,9
14,110.3305,29.0749,反枝苋,Amaranthus retroflexus L.,苋科苋属,一年生草本,美洲,世界分布,被子植物,茎，密生短柔毛，叶片菱状卵形或椭圆状卵形，全缘或波状缘，两面及边缘有柔毛，下面毛较密。圆锥花序顶生及腋生。胞果扁卵形。生在田园内、农地旁、人家附近的草地上，有时生在瓦房上。,喜温暖，耐旱，耐瘠薄，繁殖力强，种子产量高，是旱地恶性杂草。,危害农作物：反枝苋主要危害棉花、豆类、花生、蔬菜等多种旱作物。反枝苋混生在大豆、小麦、等果园和菜园中，可严密遮光和阻碍通风，消耗大量地力，抑制作物生长。还常常污染作物种子。反枝苋也是许多昆虫、线虫、病毒、细菌和真菌的寄主。危害家畜,热水坑社区服务中心附属绿地、太极溪特大桥防护绿地、人民医院附属绿地、张家界学院附属绿地、大榕溪防护绿地、张家界金海学校附属绿地、逸臣公园附属绿地、荣盛华府附属绿地、滨河路沿线防护绿地、阳湖坪路防护绿地,9
15,110.2748,29.084,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2728,29.0844,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.273,29.0906,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2728,29.084,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2753,29.1018,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2644,29.0911,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2604,29.0737,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2717,29.0811,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
15,110.2805,29.0754,青葙,Celosia argentea L.,苋科青葙属,一年生草本,非洲,热带亚洲至热带非洲分布,被子植物,叶片绿色常带红色，顶端急尖或渐尖，具小芒尖，基部渐狭，花多数，密生，在茎端或枝端成单一、无分枝的塔状或圆柱状穗状花序，苞片及小苞片披针形顶端渐尖，延长成细芒，胞果卵形，种子凸透镜状肾形，种子呈扁圆形，少数呈圆肾形，表面黑色或红黑色，光亮，中间微隆起，侧边微凹处有种脐。表面于放大镜下观察可见网状纹理种子易粘手，种皮薄而脆，气无，味淡。喜生于石灰性土壤和肥沃的砂壤土，在粘性土壤中也能生长，在低洼积水的地方容易烂根。,喜光，耐旱，耐瘠薄，适应性强，种子繁殖力强。,无,热水坑社区服务中心附属绿地，太极溪特大桥防护绿地，市公安局交通警察大队附属绿地，沙堤大道防护绿地，张家界金海学校附属绿地、张家界学院附属绿地，逸臣公园附属绿地，兑泽路防护绿地,12
